Crank_angle,Volume,cf_value,density,viscosity,mass_of_fuel,load,pressure,Fuel
204,679.46,42500,840,2.49,0.000384,11.61,1.38,Diesel
205,677.58,42500,840,2.49,0.000384,11.61,1.42,Diesel
206,675.63,42500,840,2.49,0.000384,11.61,1.38,Diesel
207,673.59,42500,840,2.49,0.000384,11.61,1.42,Diesel
208,671.49,42500,840,2.49,0.000384,11.61,1.38,Diesel
209,669.3,42500,840,2.49,0.000384,11.61,1.42,Diesel
210,667.05,42500,840,2.49,0.000384,11.61,1.42,Diesel
211,664.71,42500,840,2.49,0.000384,11.61,1.42,Diesel
212,662.3,42500,840,2.49,0.000384,11.61,1.45,Diesel
213,659.82,42500,840,2.49,0.000384,11.61,1.45,Diesel
214,657.27,42500,840,2.49,0.000384,11.61,1.45,Diesel
215,654.63,42500,840,2.49,0.000384,11.61,1.48,Diesel
216,651.93,42500,840,2.49,0.000384,11.61,1.48,Diesel
217,649.15,42500,840,2.49,0.000384,11.61,1.48,Diesel
218,646.3,42500,840,2.49,0.000384,11.61,1.48,Diesel
219,643.37,42500,840,2.49,0.000384,11.61,1.48,Diesel
220,640.37,42500,840,2.49,0.000384,11.61,1.52,Diesel
221,637.3,42500,840,2.49,0.000384,11.61,1.55,Diesel
222,634.16,42500,840,2.49,0.000384,11.61,1.52,Diesel
223,630.94,42500,840,2.49,0.000384,11.61,1.58,Diesel
224,627.65,42500,840,2.49,0.000384,11.61,1.55,Diesel
225,624.29,42500,840,2.49,0.000384,11.61,1.55,Diesel
226,620.87,42500,840,2.49,0.000384,11.61,1.55,Diesel
227,617.36,42500,840,2.49,0.000384,11.61,1.55,Diesel
228,613.79,42500,840,2.49,0.000384,11.61,1.55,Diesel
229,610.16,42500,840,2.49,0.000384,11.61,1.58,Diesel
230,606.45,42500,840,2.49,0.000384,11.61,1.62,Diesel
231,602.67,42500,840,2.49,0.000384,11.61,1.62,Diesel
232,598.82,42500,840,2.49,0.000384,11.61,1.65,Diesel
233,594.91,42500,840,2.49,0.000384,11.61,1.68,Diesel
234,590.93,42500,840,2.49,0.000384,11.61,1.65,Diesel
235,586.89,42500,840,2.49,0.000384,11.61,1.72,Diesel
236,582.77,42500,840,2.49,0.000384,11.61,1.72,Diesel
237,578.6,42500,840,2.49,0.000384,11.61,1.75,Diesel
238,574.36,42500,840,2.49,0.000384,11.61,1.72,Diesel
239,570.05,42500,840,2.49,0.000384,11.61,1.75,Diesel
240,565.68,42500,840,2.49,0.000384,11.61,1.75,Diesel
241,561.25,42500,840,2.49,0.000384,11.61,1.79,Diesel
242,556.76,42500,840,2.49,0.000384,11.61,1.82,Diesel
243,552.21,42500,840,2.49,0.000384,11.61,1.75,Diesel
244,547.6,42500,840,2.49,0.000384,11.61,1.82,Diesel
245,542.93,42500,840,2.49,0.000384,11.61,1.79,Diesel
246,538.2,42500,840,2.49,0.000384,11.61,1.92,Diesel
247,533.41,42500,840,2.49,0.000384,11.61,1.89,Diesel
248,528.57,42500,840,2.49,0.000384,11.61,1.89,Diesel
249,523.68,42500,840,2.49,0.000384,11.61,1.89,Diesel
250,518.73,42500,840,2.49,0.000384,11.61,1.89,Diesel
251,513.72,42500,840,2.49,0.000384,11.61,1.92,Diesel
252,508.67,42500,840,2.49,0.000384,11.61,1.99,Diesel
253,503.56,42500,840,2.49,0.000384,11.61,2.02,Diesel
254,498.41,42500,840,2.49,0.000384,11.61,2.02,Diesel
255,493.2,42500,840,2.49,0.000384,11.61,2.06,Diesel
256,487.95,42500,840,2.49,0.000384,11.61,2.12,Diesel
257,482.66,42500,840,2.49,0.000384,11.61,2.09,Diesel
258,477.32,42500,840,2.49,0.000384,11.61,2.12,Diesel
259,471.93,42500,840,2.49,0.000384,11.61,2.16,Diesel
260,466.51,42500,840,2.49,0.000384,11.61,2.19,Diesel
261,461.04,42500,840,2.49,0.000384,11.61,2.26,Diesel
262,455.54,42500,840,2.49,0.000384,11.61,2.26,Diesel
263,450,42500,840,2.49,0.000384,11.61,2.29,Diesel
264,444.42,42500,840,2.49,0.000384,11.61,2.32,Diesel
265,438.81,42500,840,2.49,0.000384,11.61,2.39,Diesel
266,433.16,42500,840,2.49,0.000384,11.61,2.39,Diesel
267,427.49,42500,840,2.49,0.000384,11.61,2.43,Diesel
268,421.78,42500,840,2.49,0.000384,11.61,2.46,Diesel
269,416.05,42500,840,2.49,0.000384,11.61,2.53,Diesel
270,410.29,42500,840,2.49,0.000384,11.61,2.56,Diesel
271,404.5,42500,840,2.49,0.000384,11.61,2.56,Diesel
272,398.7,42500,840,2.49,0.000384,11.61,2.63,Diesel
273,392.87,42500,840,2.49,0.000384,11.61,2.66,Diesel
274,387.02,42500,840,2.49,0.000384,11.61,2.73,Diesel
275,381.16,42500,840,2.49,0.000384,11.61,2.8,Diesel
276,375.28,42500,840,2.49,0.000384,11.61,2.86,Diesel
277,369.39,42500,840,2.49,0.000384,11.61,2.93,Diesel
278,363.49,42500,840,2.49,0.000384,11.61,2.93,Diesel
279,357.58,42500,840,2.49,0.000384,11.61,3,Diesel
280,351.66,42500,840,2.49,0.000384,11.61,3.07,Diesel
281,345.73,42500,840,2.49,0.000384,11.61,3.1,Diesel
282,339.8,42500,840,2.49,0.000384,11.61,3.17,Diesel
283,333.87,42500,840,2.49,0.000384,11.61,3.2,Diesel
284,327.95,42500,840,2.49,0.000384,11.61,3.3,Diesel
285,322.02,42500,840,2.49,0.000384,11.61,3.37,Diesel
286,316.1,42500,840,2.49,0.000384,11.61,3.44,Diesel
287,310.19,42500,840,2.49,0.000384,11.61,3.5,Diesel
288,304.28,42500,840,2.49,0.000384,11.61,3.6,Diesel
289,298.39,42500,840,2.49,0.000384,11.61,3.71,Diesel
290,292.51,42500,840,2.49,0.000384,11.61,3.77,Diesel
291,286.65,42500,840,2.49,0.000384,11.61,3.91,Diesel
292,280.8,42500,840,2.49,0.000384,11.61,4.01,Diesel
293,274.98,42500,840,2.49,0.000384,11.61,4.11,Diesel
294,269.18,42500,840,2.49,0.000384,11.61,4.18,Diesel
295,263.4,42500,840,2.49,0.000384,11.61,4.31,Diesel
296,257.65,42500,840,2.49,0.000384,11.61,4.45,Diesel
297,251.93,42500,840,2.49,0.000384,11.61,4.55,Diesel
298,246.25,42500,840,2.49,0.000384,11.61,4.68,Diesel
299,240.59,42500,840,2.49,0.000384,11.61,4.82,Diesel
300,234.97,42500,840,2.49,0.000384,11.61,4.99,Diesel
301,229.4,42500,840,2.49,0.000384,11.61,5.12,Diesel
302,223.86,42500,840,2.49,0.000384,11.61,5.26,Diesel
303,218.36,42500,840,2.49,0.000384,11.61,5.46,Diesel
304,212.91,42500,840,2.49,0.000384,11.61,5.59,Diesel
305,207.51,42500,840,2.49,0.000384,11.61,5.76,Diesel
306,202.16,42500,840,2.49,0.000384,11.61,6,Diesel
307,196.86,42500,840,2.49,0.000384,11.61,6.17,Diesel
308,191.61,42500,840,2.49,0.000384,11.61,6.4,Diesel
309,186.42,42500,840,2.49,0.000384,11.61,6.6,Diesel
310,181.29,42500,840,2.49,0.000384,11.61,6.87,Diesel
311,176.22,42500,840,2.49,0.000384,11.61,7.08,Diesel
312,171.21,42500,840,2.49,0.000384,11.61,7.34,Diesel
313,166.27,42500,840,2.49,0.000384,11.61,7.61,Diesel
314,161.39,42500,840,2.49,0.000384,11.61,7.88,Diesel
315,156.59,42500,840,2.49,0.000384,11.61,8.19,Diesel
316,151.85,42500,840,2.49,0.000384,11.61,8.56,Diesel
317,147.19,42500,840,2.49,0.000384,11.61,8.83,Diesel
318,142.61,42500,840,2.49,0.000384,11.61,9.2,Diesel
319,138.1,42500,840,2.49,0.000384,11.61,9.67,Diesel
320,133.67,42500,840,2.49,0.000384,11.61,10.04,Diesel
321,129.33,42500,840,2.49,0.000384,11.61,10.41,Diesel
322,125.07,42500,840,2.49,0.000384,11.61,10.95,Diesel
323,120.89,42500,840,2.49,0.000384,11.61,11.42,Diesel
324,116.8,42500,840,2.49,0.000384,11.61,11.89,Diesel
325,112.8,42500,840,2.49,0.000384,11.61,12.4,Diesel
326,108.89,42500,840,2.49,0.000384,11.61,12.9,Diesel
327,105.07,42500,840,2.49,0.000384,11.61,13.51,Diesel
328,101.35,42500,840,2.49,0.000384,11.61,14.18,Diesel
329,97.72,42500,840,2.49,0.000384,11.61,14.86,Diesel
330,94.2,42500,840,2.49,0.000384,11.61,15.53,Diesel
331,90.77,42500,840,2.49,0.000384,11.61,16.31,Diesel
332,87.44,42500,840,2.49,0.000384,11.61,17.01,Diesel
333,84.21,42500,840,2.49,0.000384,11.61,17.86,Diesel
334,81.09,42500,840,2.49,0.000384,11.61,18.7,Diesel
335,78.08,42500,840,2.49,0.000384,11.61,19.57,Diesel
336,75.17,42500,840,2.49,0.000384,11.61,20.59,Diesel
337,72.37,42500,840,2.49,0.000384,11.61,21.53,Diesel
338,69.67,42500,840,2.49,0.000384,11.61,22.54,Diesel
339,67.09,42500,840,2.49,0.000384,11.61,23.62,Diesel
340,64.62,42500,840,2.49,0.000384,11.61,24.73,Diesel
341,62.27,42500,840,2.49,0.000384,11.61,25.77,Diesel
342,60.03,42500,840,2.49,0.000384,11.61,27.02,Diesel
343,57.9,42500,840,2.49,0.000384,11.61,28.17,Diesel
344,55.89,42500,840,2.49,0.000384,11.61,29.31,Diesel
345,53.99,42500,840,2.49,0.000384,11.61,30.42,Diesel
346,52.22,42500,840,2.49,0.000384,11.61,31.43,Diesel
347,50.56,42500,840,2.49,0.000384,11.61,32.55,Diesel
348,49.02,42500,840,2.49,0.000384,11.61,33.66,Diesel
349,47.6,42500,840,2.49,0.000384,11.61,34.94,Diesel
350,46.31,42500,840,2.49,0.000384,11.61,36.39,Diesel
351,45.13,42500,840,2.49,0.000384,11.61,39.72,Diesel
352,44.08,42500,840,2.49,0.000384,11.61,47.47,Diesel
353,43.15,42500,840,2.49,0.000384,11.61,57.85,Diesel
354,42.34,42500,840,2.49,0.000384,11.61,58.32,Diesel
355,41.66,42500,840,2.49,0.000384,11.61,52.73,Diesel
356,41.09,42500,840,2.49,0.000384,11.61,59.13,Diesel
357,40.66,42500,840,2.49,0.000384,11.61,68.12,Diesel
358,40.35,42500,840,2.49,0.000384,11.61,67.05,Diesel
359,40.16,42500,840,2.49,0.000384,11.61,65.02,Diesel
360,40.09,42500,840,2.49,0.000384,11.61,71.83,Diesel
361,40.15,42500,840,2.49,0.000384,11.61,75.6,Diesel
362,40.34,42500,840,2.49,0.000384,11.61,71.96,Diesel
363,40.65,42500,840,2.49,0.000384,11.61,71.29,Diesel
364,41.08,42500,840,2.49,0.000384,11.61,74.66,Diesel
365,41.64,42500,840,2.49,0.000384,11.61,75.6,Diesel
366,42.32,42500,840,2.49,0.000384,11.61,73.01,Diesel
367,43.12,42500,840,2.49,0.000384,11.61,73.14,Diesel
368,44.05,42500,840,2.49,0.000384,11.61,74.53,Diesel
369,45.1,42500,840,2.49,0.000384,11.61,71.86,Diesel
370,46.27,42500,840,2.49,0.000384,11.61,69.77,Diesel
371,47.57,42500,840,2.49,0.000384,11.61,70.55,Diesel
372,48.98,42500,840,2.49,0.000384,11.61,68.49,Diesel
373,50.52,42500,840,2.49,0.000384,11.61,64.79,Diesel
374,52.17,42500,840,2.49,0.000384,11.61,64.28,Diesel
375,53.95,42500,840,2.49,0.000384,11.61,63.37,Diesel
376,55.84,42500,840,2.49,0.000384,11.61,60.07,Diesel
377,57.85,42500,840,2.49,0.000384,11.61,57.41,Diesel
378,59.97,42500,840,2.49,0.000384,11.61,56.13,Diesel
379,62.21,42500,840,2.49,0.000384,11.61,54.92,Diesel
380,64.56,42500,840,2.49,0.000384,11.61,52.19,Diesel
381,67.03,42500,840,2.49,0.000384,11.61,49.66,Diesel
382,69.61,42500,840,2.49,0.000384,11.61,47.54,Diesel
383,72.3,42500,840,2.49,0.000384,11.61,46.56,Diesel
384,75.1,42500,840,2.49,0.000384,11.61,44.84,Diesel
385,78.01,42500,840,2.49,0.000384,11.61,42.25,Diesel
386,81.02,42500,840,2.49,0.000384,11.61,40.16,Diesel
387,84.14,42500,840,2.49,0.000384,11.61,39.08,Diesel
388,87.36,42500,840,2.49,0.000384,11.61,37.77,Diesel
389,90.69,42500,840,2.49,0.000384,11.61,36.39,Diesel
390,94.12,42500,840,2.49,0.000384,11.61,34.33,Diesel
391,97.64,42500,840,2.49,0.000384,11.61,32.68,Diesel
392,101.27,42500,840,2.49,0.000384,11.61,31.64,Diesel
393,104.99,42500,840,2.49,0.000384,11.61,30.56,Diesel
394,108.8,42500,840,2.49,0.000384,11.61,29.61,Diesel
395,112.71,42500,840,2.49,0.000384,11.61,28.06,Diesel
396,116.71,42500,840,2.49,0.000384,11.61,26.85,Diesel
397,120.8,42500,840,2.49,0.000384,11.61,25.74,Diesel
398,124.97,42500,840,2.49,0.000384,11.61,24.9,Diesel
399,129.24,42500,840,2.49,0.000384,11.61,24.19,Diesel
400,133.58,42500,840,2.49,0.000384,11.61,23.15,Diesel
401,138.01,42500,840,2.49,0.000384,11.61,22.24,Diesel
402,142.51,42500,840,2.49,0.000384,11.61,21.19,Diesel
403,147.1,42500,840,2.49,0.000384,11.61,20.48,Diesel
404,151.76,42500,840,2.49,0.000384,11.61,19.74,Diesel
405,156.49,42500,840,2.49,0.000384,11.61,19.2,Diesel
406,161.3,42500,840,2.49,0.000384,11.61,18.5,Diesel
407,166.17,42500,840,2.49,0.000384,11.61,17.89,Diesel
408,171.12,42500,840,2.49,0.000384,11.61,17.12,Diesel
409,176.12,42500,840,2.49,0.000384,11.61,16.51,Diesel
410,181.19,42500,840,2.49,0.000384,11.61,15.97,Diesel
411,186.33,42500,840,2.49,0.000384,11.61,15.5,Diesel
412,191.52,42500,840,2.49,0.000384,11.61,15.06,Diesel
413,196.76,42500,840,2.49,0.000384,11.61,14.59,Diesel
414,202.07,42500,840,2.49,0.000384,11.61,14.05,Diesel
415,207.42,42500,840,2.49,0.000384,11.61,13.61,Diesel
416,212.82,42500,840,2.49,0.000384,11.61,13.17,Diesel
417,218.28,42500,840,2.49,0.000384,11.61,12.77,Diesel
418,223.77,42500,840,2.49,0.000384,11.61,12.43,Diesel
419,229.31,42500,840,2.49,0.000384,11.61,12.1,Diesel
420,234.89,42500,840,2.49,0.000384,11.61,11.69,Diesel
421,240.51,42500,840,2.49,0.000384,11.61,11.32,Diesel
422,246.17,42500,840,2.49,0.000384,11.61,10.95,Diesel
423,251.86,42500,840,2.49,0.000384,11.61,10.71,Diesel
424,257.58,42500,840,2.49,0.000384,11.61,10.38,Diesel
425,263.33,42500,840,2.49,0.000384,11.61,10.17,Diesel
426,269.11,42500,840,2.49,0.000384,11.61,9.87,Diesel
427,274.91,42500,840,2.49,0.000384,11.61,9.67,Diesel
428,280.74,42500,840,2.49,0.000384,11.61,9.33,Diesel
429,286.59,42500,840,2.49,0.000384,11.61,9.1,Diesel
430,292.45,42500,840,2.49,0.000384,11.61,8.79,Diesel
431,298.33,42500,840,2.49,0.000384,11.61,8.66,Diesel
432,304.23,42500,840,2.49,0.000384,11.61,8.49,Diesel
433,310.13,42500,840,2.49,0.000384,11.61,8.22,Diesel
434,316.05,42500,840,2.49,0.000384,11.61,8.05,Diesel
435,321.97,42500,840,2.49,0.000384,11.61,7.85,Diesel
436,327.9,42500,840,2.49,0.000384,11.61,7.65,Diesel
437,333.83,42500,840,2.49,0.000384,11.61,7.48,Diesel
438,339.77,42500,840,2.49,0.000384,11.61,7.24,Diesel
439,345.7,42500,840,2.49,0.000384,11.61,7.11,Diesel
440,351.62,42500,840,2.49,0.000384,11.61,7.01,Diesel
441,357.55,42500,840,2.49,0.000384,11.61,6.84,Diesel
442,363.46,42500,840,2.49,0.000384,11.61,6.7,Diesel
443,369.37,42500,840,2.49,0.000384,11.61,6.54,Diesel
444,375.26,42500,840,2.49,0.000384,11.61,6.37,Diesel
445,381.14,42500,840,2.49,0.000384,11.61,6.3,Diesel
446,387.01,42500,840,2.49,0.000384,11.61,6.13,Diesel
447,392.86,42500,840,2.49,0.000384,11.61,5.96,Diesel
448,398.69,42500,840,2.49,0.000384,11.61,5.96,Diesel
449,404.5,42500,840,2.49,0.000384,11.61,5.83,Diesel
450,410.29,42500,840,2.49,0.000384,11.61,5.73,Diesel
451,416.05,42500,840,2.49,0.000384,11.61,5.56,Diesel
452,421.79,42500,840,2.49,0.000384,11.61,5.53,Diesel
453,427.49,42500,840,2.49,0.000384,11.61,5.39,Diesel
454,433.17,42500,840,2.49,0.000384,11.61,5.29,Diesel
455,438.82,42500,840,2.49,0.000384,11.61,5.22,Diesel
456,444.44,42500,840,2.49,0.000384,11.61,5.12,Diesel
457,450.02,42500,840,2.49,0.000384,11.61,5.02,Diesel
458,455.56,42500,840,2.49,0.000384,11.61,4.99,Diesel
459,461.07,42500,840,2.49,0.000384,11.61,4.89,Diesel
460,466.54,42500,840,2.49,0.000384,11.61,4.82,Diesel
461,471.97,42500,840,2.49,0.000384,11.61,4.72,Diesel
462,477.35,42500,840,2.49,0.000384,11.61,4.62,Diesel
463,482.7,42500,840,2.49,0.000384,11.61,4.58,Diesel
464,488,42500,840,2.49,0.000384,11.61,4.48,Diesel
465,493.25,42500,840,2.49,0.000384,11.61,4.51,Diesel
466,498.46,42500,840,2.49,0.000384,11.61,4.35,Diesel
467,503.61,42500,840,2.49,0.000384,11.61,4.35,Diesel
468,508.72,42500,840,2.49,0.000384,11.61,4.28,Diesel
469,513.78,42500,840,2.49,0.000384,11.61,4.18,Diesel
470,518.79,42500,840,2.49,0.000384,11.61,4.11,Diesel
471,523.74,42500,840,2.49,0.000384,11.61,4.04,Diesel
472,528.64,42500,840,2.49,0.000384,11.61,4.01,Diesel
473,533.48,42500,840,2.49,0.000384,11.61,3.98,Diesel
474,538.27,42500,840,2.49,0.000384,11.61,3.91,Diesel
475,543,42500,840,2.49,0.000384,11.61,3.91,Diesel
476,547.67,42500,840,2.49,0.000384,11.61,3.84,Diesel
477,552.29,42500,840,2.49,0.000384,11.61,3.77,Diesel
478,556.84,42500,840,2.49,0.000384,11.61,3.71,Diesel
479,561.33,42500,840,2.49,0.000384,11.61,3.67,Diesel
480,565.76,42500,840,2.49,0.000384,11.61,3.71,Diesel
481,570.13,42500,840,2.49,0.000384,11.61,3.57,Diesel
482,574.44,42500,840,2.49,0.000384,11.61,3.57,Diesel
483,578.68,42500,840,2.49,0.000384,11.61,3.54,Diesel
484,582.86,42500,840,2.49,0.000384,11.61,3.54,Diesel
485,586.97,42500,840,2.49,0.000384,11.61,3.5,Diesel
486,591.02,42500,840,2.49,0.000384,11.61,3.44,Diesel
487,595,42500,840,2.49,0.000384,11.61,3.37,Diesel
488,598.91,42500,840,2.49,0.000384,11.61,3.37,Diesel
489,602.76,42500,840,2.49,0.000384,11.61,3.37,Diesel
490,606.54,42500,840,2.49,0.000384,11.61,3.34,Diesel
491,610.25,42500,840,2.49,0.000384,11.61,3.34,Diesel
492,613.89,42500,840,2.49,0.000384,11.61,3.3,Diesel
493,617.46,42500,840,2.49,0.000384,11.61,3.23,Diesel
494,620.96,42500,840,2.49,0.000384,11.61,3.2,Diesel
495,624.39,42500,840,2.49,0.000384,11.61,3.2,Diesel
496,627.75,42500,840,2.49,0.000384,11.61,3.17,Diesel
497,631.03,42500,840,2.49,0.000384,11.61,3.13,Diesel
498,634.25,42500,840,2.49,0.000384,11.61,3.17,Diesel
499,637.39,42500,840,2.49,0.000384,11.61,3.07,Diesel
500,640.46,42500,840,2.49,0.000384,11.61,3.07,Diesel
501,643.46,42500,840,2.49,0.000384,11.61,3.07,Diesel
502,646.39,42500,840,2.49,0.000384,11.61,3.03,Diesel
503,649.24,42500,840,2.49,0.000384,11.61,2.96,Diesel
504,652.02,42500,840,2.49,0.000384,11.61,3,Diesel
505,654.72,42500,840,2.49,0.000384,11.61,3,Diesel
506,657.35,42500,840,2.49,0.000384,11.61,3,Diesel
507,659.91,42500,840,2.49,0.000384,11.61,2.96,Diesel
508,662.39,42500,840,2.49,0.000384,11.61,2.93,Diesel
509,664.79,42500,840,2.49,0.000384,11.61,2.93,Diesel
510,667.13,42500,840,2.49,0.000384,11.61,2.9,Diesel
511,669.38,42500,840,2.49,0.000384,11.61,2.86,Diesel
512,671.56,42500,840,2.49,0.000384,11.61,2.9,Diesel
513,673.67,42500,840,2.49,0.000384,11.61,2.83,Diesel
514,675.7,42500,840,2.49,0.000384,11.61,2.86,Diesel
515,677.65,42500,840,2.49,0.000384,11.61,2.9,Diesel
516,679.53,42500,840,2.49,0.000384,11.61,2.8,Diesel
517,681.33,42500,840,2.49,0.000384,11.61,2.83,Diesel
518,683.06,42500,840,2.49,0.000384,11.61,2.8,Diesel
519,684.71,42500,840,2.49,0.000384,11.61,2.8,Diesel
520,686.28,42500,840,2.49,0.000384,11.61,2.8,Diesel
521,687.78,42500,840,2.49,0.000384,11.61,2.76,Diesel
522,689.2,42500,840,2.49,0.000384,11.61,2.7,Diesel
523,690.54,42500,840,2.49,0.000384,11.61,2.7,Diesel
524,691.81,42500,840,2.49,0.000384,11.61,2.66,Diesel
525,693,42500,840,2.49,0.000384,11.61,2.63,Diesel
526,694.11,42500,840,2.49,0.000384,11.61,2.56,Diesel
527,695.15,42500,840,2.49,0.000384,11.61,2.56,Diesel
528,696.11,42500,840,2.49,0.000384,11.61,2.53,Diesel
529,697,42500,840,2.49,0.000384,11.61,2.53,Diesel
530,697.8,42500,840,2.49,0.000384,11.61,2.46,Diesel
531,698.53,42500,840,2.49,0.000384,11.61,2.43,Diesel
532,699.18,42500,840,2.49,0.000384,11.61,2.36,Diesel
533,699.76,42500,840,2.49,0.000384,11.61,2.29,Diesel
534,700.26,42500,840,2.49,0.000384,11.61,2.32,Diesel
535,700.68,42500,840,2.49,0.000384,11.61,2.29,Diesel
536,701.02,42500,840,2.49,0.000384,11.61,2.22,Diesel
537,701.29,42500,840,2.49,0.000384,11.61,2.16,Diesel
538,701.48,42500,840,2.49,0.000384,11.61,2.12,Diesel
539,701.6,42500,840,2.49,0.000384,11.61,2.09,Diesel
540,701.63,42500,840,2.49,0.000384,11.61,2.02,Diesel
541,701.59,42500,840,2.49,0.000384,11.61,1.99,Diesel
542,701.47,42500,840,2.49,0.000384,11.61,1.95,Diesel
543,701.28,42500,840,2.49,0.000384,11.61,1.89,Diesel
544,701.01,42500,840,2.49,0.000384,11.61,1.82,Diesel
545,700.66,42500,840,2.49,0.000384,11.61,1.75,Diesel
546,700.23,42500,840,2.49,0.000384,11.61,1.79,Diesel
547,699.73,42500,840,2.49,0.000384,11.61,1.75,Diesel
548,699.15,42500,840,2.49,0.000384,11.61,1.68,Diesel
549,698.49,42500,840,2.49,0.000384,11.61,1.62,Diesel
550,697.76,42500,840,2.49,0.000384,11.61,1.58,Diesel
551,696.94,42500,840,2.49,0.000384,11.61,1.55,Diesel
552,696.06,42500,840,2.49,0.000384,11.61,1.48,Diesel
553,695.09,42500,840,2.49,0.000384,11.61,1.45,Diesel
554,694.05,42500,840,2.49,0.000384,11.61,1.42,Diesel
555,692.93,42500,840,2.49,0.000384,11.61,1.35,Diesel
556,691.74,42500,840,2.49,0.000384,11.61,1.31,Diesel
557,690.47,42500,840,2.49,0.000384,11.61,1.31,Diesel
558,689.12,42500,840,2.49,0.000384,11.61,1.25,Diesel
559,687.69,42500,840,2.49,0.000384,11.61,1.28,Diesel
560,686.19,42500,840,2.49,0.000384,11.61,1.15,Diesel
561,684.62,42500,840,2.49,0.000384,11.61,1.11,Diesel
562,682.96,42500,840,2.49,0.000384,11.61,1.15,Diesel
563,681.23,42500,840,2.49,0.000384,11.61,1.08,Diesel
564,679.43,42500,840,2.49,0.000384,11.61,1.04,Diesel
565,677.55,42500,840,2.49,0.000384,11.61,1.04,Diesel
566,675.59,42500,840,2.49,0.000384,11.61,0.98,Diesel
567,673.56,42500,840,2.49,0.000384,11.61,0.98,Diesel
568,671.45,42500,840,2.49,0.000384,11.61,0.94,Diesel
569,669.26,42500,840,2.49,0.000384,11.61,0.91,Diesel
570,667.01,42500,840,2.49,0.000384,11.61,0.91,Diesel
571,664.67,42500,840,2.49,0.000384,11.61,0.88,Diesel
572,662.26,42500,840,2.49,0.000384,11.61,0.81,Diesel
573,659.78,42500,840,2.49,0.000384,11.61,0.81,Diesel
574,657.22,42500,840,2.49,0.000384,11.61,0.77,Diesel
575,654.59,42500,840,2.49,0.000384,11.61,0.77,Diesel
576,651.88,42500,840,2.49,0.000384,11.61,0.74,Diesel
577,649.1,42500,840,2.49,0.000384,11.61,0.71,Diesel
578,646.25,42500,840,2.49,0.000384,11.61,0.77,Diesel
579,643.33,42500,840,2.49,0.000384,11.61,0.71,Diesel
580,640.33,42500,840,2.49,0.000384,11.61,0.77,Diesel
581,637.25,42500,840,2.49,0.000384,11.61,0.67,Diesel
582,634.11,42500,840,2.49,0.000384,11.61,0.71,Diesel
583,630.89,42500,840,2.49,0.000384,11.61,0.71,Diesel
584,627.61,42500,840,2.49,0.000384,11.61,0.71,Diesel
585,624.25,42500,840,2.49,0.000384,11.61,0.71,Diesel
586,620.82,42500,840,2.49,0.000384,11.61,0.71,Diesel
587,617.32,42500,840,2.49,0.000384,11.61,0.71,Diesel
588,613.75,42500,840,2.49,0.000384,11.61,0.71,Diesel
589,610.11,42500,840,2.49,0.000384,11.61,0.71,Diesel
590,606.4,42500,840,2.49,0.000384,11.61,0.71,Diesel
591,602.62,42500,840,2.49,0.000384,11.61,0.71,Diesel
592,598.78,42500,840,2.49,0.000384,11.61,0.74,Diesel
593,594.87,42500,840,2.49,0.000384,11.61,0.64,Diesel
594,590.89,42500,840,2.49,0.000384,11.61,0.74,Diesel
595,586.84,42500,840,2.49,0.000384,11.61,0.67,Diesel
596,582.73,42500,840,2.49,0.000384,11.61,0.74,Diesel
597,578.55,42500,840,2.49,0.000384,11.61,0.71,Diesel
598,574.31,42500,840,2.49,0.000384,11.61,0.81,Diesel
599,570.01,42500,840,2.49,0.000384,11.61,0.77,Diesel
600,565.64,42500,840,2.49,0.000384,11.61,0.81,Diesel
601,561.21,42500,840,2.49,0.000384,11.61,0.81,Diesel
602,556.72,42500,840,2.49,0.000384,11.61,0.81,Diesel
603,552.17,42500,840,2.49,0.000384,11.61,0.84,Diesel
604,547.56,42500,840,2.49,0.000384,11.61,0.91,Diesel
605,542.89,42500,840,2.49,0.000384,11.61,0.91,Diesel
606,538.16,42500,840,2.49,0.000384,11.61,0.94,Diesel
607,533.38,42500,840,2.49,0.000384,11.61,0.94,Diesel
608,528.54,42500,840,2.49,0.000384,11.61,0.94,Diesel
609,523.64,42500,840,2.49,0.000384,11.61,0.98,Diesel
610,518.7,42500,840,2.49,0.000384,11.61,1.04,Diesel
611,513.69,42500,840,2.49,0.000384,11.61,1.01,Diesel
612,508.64,42500,840,2.49,0.000384,11.61,0.98,Diesel
613,503.54,42500,840,2.49,0.000384,11.61,1.08,Diesel
614,498.38,42500,840,2.49,0.000384,11.61,1.04,Diesel
615,493.18,42500,840,2.49,0.000384,11.61,1.08,Diesel
616,487.93,42500,840,2.49,0.000384,11.61,1.08,Diesel
617,482.64,42500,840,2.49,0.000384,11.61,1.08,Diesel
618,477.3,42500,840,2.49,0.000384,11.61,1.11,Diesel
