fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,23.886,2.3886,2.08,14.27124804,14.57475894
,33.264,3.3264,2.08,19.87435296,10.46574952
,19.376,1.9376,2.08,11.57664331,17.96721161
,16.48,1.648,2.08,9.846360533,21.12455656
,20.584,2.0584,2.08,12.29839109,16.91278139
,29.072,2.9072,2.08,17.36974475,11.97484494
,16.268,1.6268,2.08,9.719696187,21.39984584
,24.983,2.4983,2.08,14.92667629,13.93478334
,32.508,3.2508,2.08,19.42266312,10.70913905
,14.88,1.488,2.08,8.8904032,23.39601426
,18.272,1.8272,2.08,10.91703275,19.0527962
,27.12,2.712,2.08,16.2034768,12.83675118
,16.954,1.6954,2.08,10.12956289,20.53395612
,25.935,2.5935,2.08,15.4954709,13.42327712
,,,,,
METHANOL 20,16.46,3.292,2.08,10.2601764,20.27255594
,20.11,4.022,2.08,12.5353674,16.59305175
,28.18,5.636,2.08,17.5657212,11.84124453
,18.05,3.61,2.08,11.251287,18.486774
,20.49,4.098,2.08,12.7722366,16.28532312
,27.43,5.486,2.08,17.0982162,12.16501169
,41.24,8.248,2.08,25.7065416,8.091325673
,19.13,3.826,2.08,11.9244942,17.44308786
,26.28,5.256,2.08,16.3813752,12.69734668
,33.83,6.766,2.08,21.0875922,9.863620181
,17.658,3.5316,2.08,11.00693772,18.89717243
,22.041,4.4082,2.08,13.73903694,15.13934353
,27.756,5.5512,2.08,17.30142504,12.0221311
,26.955,5.391,2.08,16.8021297,12.37938307
,15.264,3.0528,2.08,9.51466176,21.86099782
,18.224,3.6448,2.08,11.35974816,18.31026508
,22.4,4.48,2.08,13.962816,14.89670851
,16.912,3.3824,2.08,10.54192608,19.73073975
,18.648,3.7296,2.08,11.62404432,17.89394416
,23.429,4.6858,2.08,14.60423286,14.24244615
,14.682,2.9364,2.08,9.15187788,22.72757599
,17.604,3.5208,2.08,10.97327736,18.95513921
,21.522,4.3044,2.08,13.41552348,15.50442667
,17.094,3.4188,2.08,10.65537396,19.52066636
,20.86,4.172,2.08,13.0028724,15.99646552
