fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,24.288,9.7152,4.16,19.96408832,20.83741533
,25.298,10.1192,4.16,20.79428139,20.00550018
,30.807,12.3228,4.16,25.32253248,16.42805672
,22.616,9.0464,4.16,18.58974891,22.37792463
,25.935,10.374,4.16,21.3178784,19.51413702
,22.008,8.8032,4.16,18.08998912,22.99614429
,23.886,9.5544,4.16,19.63365504,21.18810783
,33.264,13.3056,4.16,27.34212096,15.21462072
,29.072,11.6288,4.16,23.89640875,17.40847357
,24.983,9.9932,4.16,20.53535979,20.257741
,32.508,13.0032,4.16,26.72070912,15.56844911
,27.12,10.848,4.16,22.2919168,18.66147284
,25.935,10.374,4.16,21.3178784,19.51413702
,,,,,
CM 10,28.18,2.818,4.16,17.71218393,23.48665764
,41.24,4.124,4.16,25.92088238,16.04883638
,33.83,3.383,4.16,21.26342024,19.56411505
,27.756,2.7756,4.16,17.44568407,23.84543926
,28.042,2.8042,4.16,17.62544577,23.60223993
,35.945,3.5945,4.16,22.59277684,18.41296459
,30.807,3.0807,4.16,19.36335168,21.48388393
,33.264,3.3264,4.16,20.90766807,19.89700614
,29.072,2.9072,4.16,18.27283929,22.76602959
,32.508,3.2508,4.16,20.4324938,20.35972721
,,,,,
CM 20,28.18,5.636,4.16,19.316492,21.53600147
,27.43,5.486,4.16,18.8023909,22.12484584
,41.24,8.248,4.16,28.26870582,14.71591953
,26.28,5.256,4.16,18.01410254,23.09301832
,33.83,6.766,4.16,23.18938695,17.93924095
,27.756,5.5512,4.16,19.02585351,21.86498492
,26.955,5.391,4.16,18.47679353,22.51472904
,28.042,5.6084,4.16,19.22189739,21.64198421
,35.945,7.189,4.16,24.63915205,16.88369791
,25.298,5.0596,4.16,17.34097284,23.98942689
,30.807,6.1614,4.16,21.11721678,19.69956573
,25.935,5.187,4.16,17.77761604,23.40021289
,33.264,6.6528,4.16,22.80141199,18.24448417
,29.072,5.8144,4.16,19.92792957,20.87522432
,32.508,6.5016,4.16,22.28319808,18.6687745
,27.12,5.424,4.16,18.58989578,22.37774784
,25.935,5.187,4.16,17.77761604,23.40021289
,,,,,
CM 30,28.18,8.454,4.16,20.92080006,19.88451678
,27.43,8.229,4.16,20.36400091,20.42820572
,41.24,12.372,4.16,30.61652926,13.58743169
,26.28,7.884,4.16,19.51024222,21.32213406
,33.83,10.149,4.16,25.11535366,16.56357325
,27.756,8.3268,4.16,20.60602294,20.18827219
,26.955,8.0865,4.16,20.01136145,20.7881908
,23.429,7.0287,4.16,17.39366305,23.91675628
,28.042,8.4126,4.16,20.81834902,19.98237226
,35.945,10.7835,4.16,26.68552726,15.58897435
,24.288,7.2864,4.16,18.03138367,23.07088616
,25.298,7.5894,4.16,18.78120653,22.14980168
,30.807,9.2421,4.16,22.87108189,18.18890781
,25.935,7.7805,4.16,19.25411461,21.60577147
,23.886,7.1658,4.16,17.73293933,23.45916784
,33.264,9.9792,4.16,24.6951559,16.84540894
,29.072,8.7216,4.16,21.58301985,19.27441122
,24.983,7.4949,4.16,18.54735089,22.42907909
,32.508,9.7524,4.16,24.13390236,17.23716264
,27.12,8.136,4.16,20.13385726,20.66171397
,25.935,7.7805,4.16,19.25411461,21.60577147
,,,,,
CM 40,28.18,11.272,4.16,22.52510813,18.46827983
,27.43,10.972,4.16,21.92561093,18.97324555
,41.24,16.496,4.16,32.9643527,12.61969266
