fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,12.504,2.5008,1.04,8.267059613,12.58004718
,14.92,2.984,1.04,9.864405744,10.54295643
,19.432,3.8864,1.04,12.84752898,8.094941848
,22.616,4.5232,1.04,14.95264077,6.955293155
,20.848,4.1696,1.04,13.78372191,7.545131906
,10.143,2.0286,1.04,6.706076908,15.50832199
,12.621,2.5242,1.04,8.344414537,12.46342683
,15.365,3.073,1.04,10.15861892,10.2376121
,20.958,4.1916,1.04,13.85644877,7.505530584
,10.528,2.1056,1.04,6.96062089,14.94119586
,13.944,2.7888,1.04,9.219120221,11.2809029
,11.277,2.2554,1.04,7.455824636,13.94882593
,12.978,2.5956,1.04,8.58044623,12.12058175
,17.031,3.4062,1.04,11.26010015,9.23615231
,25.935,5.187,1.04,17.14700824,6.065197994
,11.416,2.2832,1.04,7.547724931,13.77898651
,13.968,2.7936,1.04,9.234987898,11.2615199
,16.656,3.3312,1.04,11.0121677,9.444098822
,9.555,1.911,1.04,6.317318826,16.46268027
,11.963,2.3926,1.04,7.909375732,13.14895177
,14.924,2.9848,1.04,9.867050357,10.54013066
,20.972,4.1944,1.04,13.86570491,7.500520217
,22.008,4.4016,1.04,14.55065963,7.147442293
,19.053,3.8106,1.04,12.59695192,8.255965464
,23.886,4.7772,1.04,15.79230534,6.58548564
,33.264,6.6528,1.04,21.99260004,4.728863335
,12.936,2.5872,1.04,8.552677795,12.15993429
,19.376,3.8752,1.04,12.8105044,8.118337633
,10.843,2.1686,1.04,7.168884148,14.50713917
,12.117,2.4234,1.04,8.011193324,12.98183626
,13.272,2.6544,1.04,8.77482527,11.85208785
,12.488,2.4976,1.04,8.256481162,12.59616512
,16.48,3.296,1.04,10.89580474,9.54495813
,20.584,4.1168,1.04,13.60917747,7.641901962
,29.072,5.8144,1.04,19.22104583,5.410735759
,10.409,2.0818,1.04,6.881943659,15.1120098
,12.425,2.485,1.04,8.21482851,12.660033
,16.268,3.2536,1.04,10.75564026,9.66934534
,24.983,4.9966,1.04,16.5175904,6.296317896
,32.508,6.5016,1.04,21.49276823,4.838836901
,12.424,2.4848,1.04,8.214167357,12.66105199
,14.88,2.976,1.04,9.837959616,10.57129771
,18.272,3.6544,1.04,12.08059127,8.608850152
,27.12,5.424,1.04,17.93047478,5.800181047
,11.375,2.275,1.04,7.52061765,13.82865143
,13.811,2.7622,1.04,9.131186845,11.38953805
,16.954,3.3908,1.04,11.20919135,9.278100153
,25.935,5.187,1.04,17.14700824,6.065197994
,,,,,
BUTANOL 30,16.46,4.938,1.04,11.61954964,8.950432952
,20.11,6.033,1.04,14.19618124,7.325913794
,28.18,8.454,1.04,19.89300783,5.22796758
,18.05,5.415,1.04,12.74197272,8.162001462
,20.49,6.147,1.04,14.4644333,7.190050092
,27.43,8.229,1.04,19.36356298,5.370912373
,41.24,12.372,1.04,29.11240749,3.57236
,12.81,3.843,1.04,9.042918038,11.50071244
,19.13,5.739,1.04,13.50437331,7.701208907
,8.91,2.673,1.04,6.289804818,16.53469432
,8.37,2.511,1.04,5.908604526,17.60144879
,26.28,7.884,1.04,18.55174754,5.605940883
,33.83,10.149,1.04,23.88149237,4.354836725
,17.658,5.2974,1.04,12.46524955,8.343194382
,22.041,6.6123,1.04,15.55932525,6.684094478
,27.756,8.3268,1.04,19.59369501,5.307829889
,26.955,8.0865,1.04,19.02824791,5.46555839
,15.264,4.5792,1.04,10.77526159,9.65173784
,18.224,5.4672,1.04,12.86480393,8.084071905
,22.4,6.72,1.04,15.81275285,6.576969928
,16.912,5.0736,1.04,11.9386284,8.711218448
,18.648,5.5944,1.04,13.16411675,7.900264178
,23.429,7.0287,1.04,16.53915119,6.288109881
,9.324,2.7972,1.04,6.582058375,15.80052836
,11.994,3.5982,1.04,8.466882041,12.28315211
,14.682,4.4046,1.04,10.36441238,10.03433636
,17.604,5.2812,1.04,12.42712952,8.368787003
,21.522,6.4566,1.04,15.19294942,6.845280476
,6.909,2.0727,1.04,4.877245958,21.32350939
,17.094,5.1282,1.04,12.06710702,8.618470013
,20.86,6.258,1.04,14.72562609,7.062518044
,28.042,8.4126,1.04,19.79558998,5.2536954
,35.945,10.7835,1.04,25.37452684,4.098598592
,13.992,4.1976,1.04,9.877323122,10.52916855
,15.432,4.6296,1.04,10.89385723,9.546664489
,19.744,5.9232,1.04,13.93781216,7.461716288
,24.288,7.2864,1.04,17.14554202,6.065716666
,17.776,5.3328,1.04,12.54854887,8.287810891
,10.346,3.1038,1.04,7.303515224,14.23971838
,12.936,3.8808,1.04,9.131864773,11.38869252
,17.85,5.355,1.04,12.60078743,8.253452459
,25.298,7.5894,1.04,17.85852775,5.823548359
,30.807,9.2421,1.04,21.74747666,4.782164001
,18.891,5.6673,1.04,13.33565688,7.798640961
,20.421,6.1263,1.04,14.41572438,7.214344371
,12.504,3.7512,1.04,8.826904539,11.78215982
,14.92,4.476,1.04,10.53242288,9.874271206
,19.432,5.8296,1.04,13.7175631,7.581521531
,22.616,6.7848,1.04,15.96523297,6.514154864
,20.848,6.2544,1.04,14.71715498,7.066583192
,10.143,3.0429,1.04,7.160212151,14.5247093
,12.621,3.7863,1.04,8.909497936,11.67293609
,15.365,4.6095,1.04,10.84656016,9.58829329
,20.958,6.2874,1.04,14.79480689,7.029493577
,10.528,3.1584,1.04,7.431993841,13.99355304
,13.944,4.1832,1.04,9.843438651,10.56541354
,11.277,3.3831,1.04,7.960732765,13.064124
,12.978,3.8934,1.04,9.161513684,11.35183591
,17.031,5.1093,1.04,12.02263365,8.650350913
,25.935,7.7805,1.04,18.30820291,5.680513838
,11.416,3.4248,1.04,8.058856543,12.90505662
,13.968,4.1904,1.04,9.860380886,10.54725991
,16.656,4.9968,1.04,11.75791123,8.845108453
,9.555,2.8665,1.04,6.745127389,15.41853756
,11.963,3.5889,1.04,8.444998321,12.31498173
,14.924,4.4772,1.04,10.53524659,9.871624658
,20.972,6.2916,1.04,14.80468986,7.024800992
,22.008,6.6024,1.04,15.53602968,6.694116975
,19.053,5.7159,1.04,13.45001697,7.732332252
,23.886,7.1658,1.04,16.86175958,6.167802327
,33.264,9.9792,1.04,23.48193799,4.428935979
,12.936,3.8808,1.04,9.131864773,11.38869252
,19.376,5.8128,1.04,13.67803122,7.603433443
,10.843,3.2529,1.04,7.654360678,13.58702632
,12.117,3.6351,1.04,8.553710997,12.15846549
,13.272,3.9816,1.04,9.369056066,11.10037119
,12.488,3.7464,1.04,8.815609716,11.79725548
,16.48,4.944,1.04,11.63366817,8.939570776
,20.584,6.1752,1.04,14.53079039,7.157215623
,29.072,8.7216,1.04,20.52269424,5.067560759
,10.409,3.1227,1.04,7.347988592,14.15353313
,12.425,3.7275,1.04,8.771136348,11.85707255
,16.268,4.8804,1.04,11.48401176,9.056068748
,24.983,7.4949,1.04,17.63616092,5.896974999
,32.508,9.7524,1.04,22.94825758,4.53193449
,12.424,3.7272,1.04,8.770430422,11.85802692
,14.88,4.464,1.04,10.50418582,9.900814946
,18.272,5.4816,1.04,12.8986884,8.062835289
,27.12,8.136,1.04,19.14472578,5.432305545
,11.375,3.4125,1.04,8.029913558,12.95157155
,13.811,4.1433,1.04,9.749550431,10.66715853
,16.954,5.0862,1.04,11.96827732,8.689638221
,25.935,7.7805,1.04,18.30820291,5.680513838
,,,,,
BUTANOL 40,16.46,6.584,1.04,12.35651761,8.416610835
,20.11,8.044,1.04,15.09657164,6.88898132
,28.18,11.272,1.04,21.15471849,4.916160906
,18.05,7.22,1.04,13.55013019,7.67520301
,20.49,8.196,1.04,15.38183754,6.761220807
,27.43,10.972,1.04,20.59169369,5.05058018
,41.24,16.496,1.04,30.958857,3.359297147
,12.81,5.124,1.04,9.616463584,10.81478644
,19.13,7.652,1.04,14.3608859,7.241893065
,8.91,3.564,1.04,6.688734624,15.54853135
,8.37,3.348,1.04,6.283356768,16.55166241
,26.28,10.512,1.04,19.72838899,5.271591109
